-3.41487 500.206
-1.41487 503.32
0.585133 505.73
2.58513 505.502
4.58513 504.382
6.58513 502.781
8.58513 504.924
10.5851 504.355
12.5851 505.059
14.5851 506.67
16.5851 504.794
18.5851 506.696
20.5851 504.561
22.5851 506.653
24.5851 509.55
26.5851 508.676
28.5851 509.46
30.5851 508.332
32.5851 507.37
34.5851 507.467
36.5851 507.853
38.5851 508.788
40.5851 510.441
42.5851 509.412
44.5851 511.599
46.5851 513.896
48.5851 514.122
50.5851 516.507
52.5851 514.785
