  4.800000e-02  1.644842e-06 -1.703130e+00 
  4.900000e-02  1.557383e-06 -1.632173e+00 
  5.000000e-02  1.462996e-06 -1.521311e+00 
  5.100000e-02  1.363494e-06 -1.375078e+00 
  5.200000e-02  1.260710e-06 -1.199386e+00 
  5.300000e-02  1.156462e-06 -1.001270e+00 
  5.400000e-02  1.052513e-06 -7.885870e-01 
  5.500000e-02  9.505346e-07 -5.696752e-01 
  5.600000e-02  8.520767e-07 -3.530022e-01 
  5.700000e-02  7.585460e-07 -1.468033e-01 
  5.800000e-02  6.711855e-07  4.126776e-02 
  5.900000e-02  5.910614e-07  2.044610e-01 
  6.000000e-02  5.190552e-07  3.372126e-01 
  6.100000e-02  4.558607e-07  4.353750e-01 
  6.200000e-02  4.019858e-07  4.963834e-01 
  6.300000e-02  3.577580e-07  5.193528e-01 
  6.400000e-02  3.233336e-07  5.051013e-01 
  6.500000e-02  2.987095e-07  4.560972e-01 
  6.600000e-02  2.837368e-07  3.763347e-01 
  6.700000e-02  2.781359e-07  2.711428e-01 
  6.800000e-02  2.815123e-07  1.469359e-01 
  6.900000e-02  2.933724e-07  1.091858e-02 
  7.000000e-02  3.131391e-07 -1.292431e-01 
  7.100000e-02  3.401660e-07 -2.657679e-01 
  7.200000e-02  3.737518e-07 -3.911084e-01 
  7.300000e-02  4.131517e-07 -4.982867e-01 
  7.400000e-02  4.575887e-07 -5.812027e-01 
  7.500000e-02  5.062629e-07 -6.349004e-01 
  7.600000e-02  5.583592e-07 -6.557821e-01 
  7.700000e-02  6.130546e-07 -6.417599e-01 
  7.800000e-02  6.695231e-07 -5.923411e-01 
  7.900000e-02  7.269411e-07 -5.086412e-01 
  8.000000e-02  7.844911e-07 -3.933279e-01 
  8.100000e-02  8.413657e-07 -2.504976e-01 
  8.200000e-02  8.967714e-07 -8.549021e-02 
  8.300000e-02  9.499324e-07  9.534673e-02 
  8.400000e-02  1.000095e-06  2.849364e-01 
  8.500000e-02  1.046531e-06  4.757793e-01 
  8.600000e-02  1.088546e-06  6.602751e-01 
  8.700000e-02  1.125484e-06  8.310464e-01 
  8.800000e-02  1.156733e-06  9.812497e-01 
  8.900000e-02  1.181736e-06  1.104861e+00 
  9.000000e-02  1.199996e-06  1.196927e+00 
  9.100000e-02  1.211088e-06  1.253762e+00 
  9.200000e-02  1.214667e-06  1.273099e+00 
  9.300000e-02  1.210477e-06  1.254178e+00 
  9.400000e-02  1.198360e-06  1.197765e+00 
  9.500000e-02  1.178264e-06  1.106113e+00 
  9.600000e-02  1.150249e-06  9.828631e-01 
  9.700000e-02  1.114496e-06  8.328842e-01 
  9.800000e-02  1.071308e-06  6.620664e-01 
  9.900000e-02  1.021110e-06  4.770730e-01 
  1.000000e-01  9.644518e-07  2.850622e-01 
  1.010000e-01  9.020031e-07  9.339123e-02 
  1.020000e-01  8.345453e-07 -9.068641e-02 
  1.030000e-01  7.629631e-07 -2.603165e-01 
  1.040000e-01  6.882322e-07 -4.093218e-01 
  1.050000e-01  6.114036e-07 -5.324488e-01 
  1.060000e-01  5.335857e-07 -6.255758e-01 
  1.070000e-01  4.559249e-07 -6.858713e-01 
  1.080000e-01  3.795829e-07 -7.118987e-01 
  1.090000e-01  3.057143e-07 -7.036612e-01 
  1.100000e-01  2.354429e-07 -6.625876e-01 
  1.110000e-01  1.698377e-07 -5.914569e-01 
  1.120000e-01  1.098901e-07 -4.942680e-01 
  1.130000e-01  5.649232e-08 -3.760584e-01 
  1.140000e-01  1.041730e-08 -2.426805e-01 
  1.150000e-01 -2.769830e-08 -1.005446e-01 
  1.160000e-01 -5.736837e-08  4.365960e-02 
  1.170000e-01 -7.826814e-08  1.832517e-01 
  1.180000e-01 -9.024108e-08  3.118467e-01 
  1.190000e-01 -9.330197e-08  4.236267e-01 
  1.200000e-01 -8.763576e-08  5.135863e-01 
  1.210000e-01 -7.359251e-08  5.777408e-01 
  1.220000e-01 -5.167839e-08  6.132900e-01 
  1.230000e-01 -2.254308e-08  6.187289e-01 
  1.240000e-01  1.303604e-08  5.939021e-01 
  1.250000e-01  5.417253e-08  5.399993e-01 
  1.260000e-01  9.989181e-08  4.594929e-01 
  1.270000e-01  1.491538e-07  3.560204e-01 
  1.280000e-01  2.008764e-07  2.342174e-01 
  1.290000e-01  2.539603e-07  9.950928e-02 
  1.300000e-01  3.073124e-07 -4.213088e-02 
  1.310000e-01  3.598696e-07 -1.844447e-01 
  1.320000e-01  4.106211e-07 -3.211619e-01 
  1.330000e-01  4.586285e-07 -4.462719e-01 
  1.340000e-01  5.030444e-07 -5.542822e-01 
  1.350000e-01  5.431280e-07 -6.404519e-01 
  1.360000e-01  5.782580e-07 -7.009919e-01 
  1.370000e-01  6.079426e-07 -7.332225e-01 
  1.380000e-01  6.318259e-07 -7.356826e-01 
  1.390000e-01  6.496918e-07 -7.081860e-01 
  1.400000e-01  6.614636e-07 -6.518240e-01 
  1.410000e-01  6.672019e-07 -5.689135e-01 
  1.420000e-01  6.670978e-07 -4.628938e-01 
  1.430000e-01  6.614651e-07 -3.381777e-01 
  1.440000e-01  6.507291e-07 -1.999629e-01 
  1.450000e-01  6.354133e-07 -5.401155e-02 
  1.460000e-01  6.161249e-07  9.359166e-02 
  1.470000e-01  5.935385e-07  2.366931e-01 
  1.480000e-01  5.683795e-07  3.693253e-01 
  1.490000e-01  5.414063e-07  4.859524e-01 
  1.500000e-01  5.133932e-07  5.816967e-01 
  1.510000e-01  4.851135e-07  6.525371e-01 
  1.520000e-01  4.573232e-07  6.954711e-01 
  1.530000e-01  4.307458e-07  7.086346e-01 
  1.540000e-01  4.060588e-07  6.913755e-01 
  1.550000e-01  3.838818e-07  6.442766e-01 
  1.560000e-01  3.647663e-07  5.691297e-01 
  1.570000e-01  3.491873e-07  4.688599e-01 
  1.580000e-01  3.375379e-07  3.474053e-01 
  1.590000e-01  3.301246e-07  2.095557e-01 
  1.600000e-01  3.271655e-07  6.075822e-02 
  1.610000e-01  3.287901e-07 -9.310395e-02 
  1.620000e-01  3.350413e-07 -2.459483e-01 
  1.630000e-01  3.458780e-07 -3.917378e-01 
  1.640000e-01  3.611804e-07 -5.247229e-01 
  1.650000e-01  3.807552e-07 -6.396712e-01 
  1.660000e-01  4.043427e-07 -7.320752e-01 
  1.670000e-01  4.316245e-07 -7.983305e-01 
  1.680000e-01  4.622310e-07 -8.358773e-01 
  1.690000e-01  4.957504e-07 -8.432981e-01 
  1.700000e-01  5.317369e-07 -8.203701e-01 
  1.710000e-01  5.697194e-07 -7.680689e-01 
  1.720000e-01  6.092097e-07 -6.885231e-01 
  1.730000e-01  6.497110e-07 -5.849231e-01 
  1.740000e-01  6.907254e-07 -4.613876e-01 
  1.750000e-01  7.317614e-07 -3.227928e-01 
  1.760000e-01  7.723407e-07 -1.745724e-01 
  1.770000e-01  8.120041e-07 -2.249582e-02 
  1.780000e-01  8.503177e-07  1.275644e-01 
  1.790000e-01  8.868774e-07  2.698688e-01 
  1.800000e-01  9.213133e-07  3.990384e-01 
  1.810000e-01  9.532934e-07  5.102664e-01 
  1.820000e-01  9.825261e-07  5.995034e-01 
  1.830000e-01  1.008763e-06  6.636108e-01 
  1.840000e-01  1.031800e-06  7.004746e-01 
  1.850000e-01  1.051478e-06  7.090763e-01 
  1.860000e-01  1.067684e-06  6.895188e-01 
  1.870000e-01  1.080348e-06  6.430062e-01 
  1.880000e-01  1.089449e-06  5.717789e-01 
  1.890000e-01  1.095004e-06  4.790084e-01 
  1.900000e-01  1.097074e-06  3.686557e-01 
  1.910000e-01  1.095758e-06  2.453006e-01 
  1.920000e-01  1.091195e-06  1.139487e-01 
  1.930000e-01  1.083556e-06 -2.017513e-02 
  1.940000e-01  1.073045e-06 -1.518374e-01 
  1.950000e-01  1.059895e-06 -2.760039e-01 
  1.960000e-01  1.044366e-06 -3.880345e-01 
  1.970000e-01  1.026741e-06 -4.838585e-01 
  1.980000e-01  1.007326e-06 -5.601233e-01 
  1.990000e-01  9.864424e-07 -6.143111e-01 
  2.000000e-01  9.644258e-07 -6.448198e-01 
  2.010000e-01  9.416238e-07 -6.510058e-01 
  2.020000e-01  9.183908e-07 -6.331871e-01 
  2.030000e-01  8.950849e-07 -5.926092e-01 
  2.040000e-01  8.720634e-07 -5.313741e-01 
  2.050000e-01  8.496787e-07 -4.523379e-01 
  2.060000e-01  8.282738e-07 -3.589802e-01 
  2.070000e-01  8.081775e-07 -2.552526e-01 
  2.080000e-01  7.896992e-07 -1.454120e-01 
  2.090000e-01  7.731247e-07 -3.384560e-02 
  2.100000e-01  7.587109e-07  7.510525e-02 
  2.110000e-01  7.466813e-07  1.773147e-01 
  2.120000e-01  7.372216e-07  2.690305e-01 
  2.130000e-01  7.304760e-07  3.470128e-01 
  2.140000e-01  7.265442e-07  4.086506e-01 
  2.150000e-01  7.254784e-07  4.520498e-01 
  2.160000e-01  7.272820e-07  4.760916e-01 
  2.170000e-01  7.319093e-07  4.804581e-01 
  2.180000e-01  7.392650e-07  4.656266e-01 
  2.190000e-01  7.492065e-07  4.328308e-01 
  2.200000e-01  7.615456e-07  3.839939e-01 
  2.210000e-01  7.760524e-07  3.216345e-01 
  2.220000e-01  7.924598e-07  2.487508e-01 
  2.230000e-01  8.104681e-07  1.686874e-01 
  2.240000e-01  8.297514e-07  8.499097e-02 
  2.250000e-01  8.499640e-07  1.259742e-03 
  2.260000e-01  8.707470e-07 -7.900548e-02 
  2.270000e-01  8.917355e-07 -1.525442e-01 
  2.280000e-01  9.125656e-07 -2.164666e-01 
  2.290000e-01  9.328813e-07 -2.683660e-01 
  2.300000e-01  9.523410e-07 -3.064096e-01 
  2.310000e-01  9.706237e-07 -3.294034e-01 
  2.320000e-01  9.874346e-07 -3.368302e-01 
  2.330000e-01  1.002510e-06 -3.288568e-01 
  2.340000e-01  1.015621e-06 -3.063143e-01 
  2.350000e-01  1.026577e-06 -2.706491e-01 
  2.360000e-01  1.035229e-06 -2.238492e-01 
  2.370000e-01  1.041469e-06 -1.683485e-01 
  2.380000e-01  1.045233e-06 -1.069137e-01 
  2.390000e-01  1.046498e-06 -4.251848e-02 
  2.400000e-01  1.045285e-06  2.178921e-02 
  2.410000e-01  1.041652e-06  8.302088e-02 
  2.420000e-01  1.035697e-06  1.383769e-01 
  2.430000e-01  1.027551e-06  1.853657e-01 
  2.440000e-01  1.017377e-06  2.219082e-01 
  2.450000e-01  1.005362e-06  2.464230e-01 
  2.460000e-01  9.917204e-07  2.578887e-01 
  2.470000e-01  9.766807e-07  2.558818e-01 
  2.480000e-01  9.604868e-07  2.405880e-01 
  2.490000e-01  9.433916e-07  2.127880e-01 
  2.500000e-01  9.256523e-07  1.738175e-01 
  2.510000e-01  9.075268e-07  1.255043e-01 
  2.520000e-01  8.892693e-07  7.008612e-02 
  2.530000e-01  8.711268e-07  1.011081e-02 
  2.540000e-01  8.533360e-07 -5.167374e-02 
  2.550000e-01  8.361208e-07 -1.124376e-01 
  2.560000e-01  8.196893e-07 -1.693883e-01 
  2.570000e-01  8.042332e-07 -2.198878e-01 
  2.580000e-01  7.899255e-07 -2.615612e-01 
  2.590000e-01  7.769203e-07 -2.923938e-01 
  2.600000e-01  7.653523e-07 -3.108124e-01 
  2.610000e-01  7.553365e-07 -3.157476e-01 
  2.620000e-01  7.469688e-07 -3.066755e-01 
  2.630000e-01  7.403257e-07 -2.836370e-01 
  2.640000e-01  7.354653e-07 -2.472343e-01 
  2.650000e-01  7.324276e-07 -1.986057e-01 
  2.660000e-01  7.312346e-07 -1.393787e-01 
  2.670000e-01  7.318909e-07 -7.160543e-02 
  2.680000e-01  7.343837e-07  2.319063e-03 
  2.690000e-01  7.386826e-07  7.975017e-02 
  2.700000e-01  7.447395e-07  1.578966e-01 
  2.710000e-01  7.524882e-07  2.339282e-01 
  2.720000e-01  7.618437e-07  3.050839e-01 
  2.730000e-01  7.727019e-07  3.687772e-01 
  2.740000e-01  7.849389e-07  4.226935e-01 
  2.750000e-01  7.984107e-07  4.648771e-01 
  2.760000e-01  8.129532e-07  4.938041e-01 
  2.770000e-01  8.283820e-07  5.084378e-01 
  2.780000e-01  8.444935e-07  5.082662e-01 
  2.790000e-01  8.610656e-07  4.933195e-01 
  2.800000e-01  8.778597e-07  4.641659e-01 
  2.810000e-01  8.946227e-07  4.218889e-01 
  2.820000e-01  9.110903e-07  3.680433e-01 
  2.830000e-01  9.269903e-07  3.045951e-01 
  2.840000e-01  9.420471e-07  2.338455e-01 
  2.850000e-01  9.559863e-07  1.583429e-01 
  2.860000e-01  9.685396e-07  8.078539e-02 
  2.870000e-01  9.794511e-07  3.919368e-03 
  2.880000e-01  9.884827e-07 -6.956421e-02 
  2.890000e-01  9.954200e-07 -1.371300e-01 
  2.900000e-01  1.000078e-06 -1.964919e-01 
  2.910000e-01  1.002309e-06 -2.456966e-01 
  2.920000e-01  1.002002e-06 -2.831932e-01 
  2.930000e-01  9.990959e-07 -3.078870e-01 
  2.940000e-01  9.935755e-07 -3.191752e-01 
  2.950000e-01  9.854795e-07 -3.169632e-01 
  2.960000e-01  9.749006e-07 -3.016605e-01 
  2.970000e-01  9.619870e-07 -2.741586e-01 
  2.980000e-01  9.469415e-07 -2.357884e-01 
  2.990000e-01  9.300203e-07 -1.882633e-01 
  3.000000e-01  9.115298e-07 -1.336066e-01 
  3.010000e-01  8.918220e-07 -7.406901e-02 
  3.020000e-01  8.712890e-07 -1.203811e-02 
  3.030000e-01  8.503555e-07  5.005550e-02 
  3.040000e-01  8.294712e-07  1.098323e-01 
  3.050000e-01  8.091007e-07  1.650542e-01 
  3.060000e-01  7.897144e-07  2.137072e-01 
  3.070000e-01  7.717768e-07  2.540738e-01 
  3.080000e-01  7.557359e-07  2.847926e-01 
  3.090000e-01  7.420122e-07  3.049023e-01 
  3.100000e-01  7.309872e-07  3.138690e-01 
  3.110000e-01  7.229932e-07  3.115970e-01 
  3.120000e-01  7.183038e-07  2.984216e-01 
  3.130000e-01  7.171251e-07  2.750854e-01 
  3.140000e-01  7.195886e-07  2.427000e-01 
  3.150000e-01  7.257461e-07  2.026940e-01 
  3.160000e-01  7.355657e-07  1.567498e-01 
  3.170000e-01  7.489306e-07  1.067326e-01 
  3.180000e-01  7.656395e-07  5.461421e-02 
  3.190000e-01  7.854097e-07  2.394063e-03 
  3.200000e-01  8.078818e-07 -4.797834e-02 
  3.210000e-01  8.326271e-07 -9.467749e-02 
  3.220000e-01  8.591567e-07 -1.360695e-01 
  3.230000e-01  8.869321e-07 -1.707707e-01 
  3.240000e-01  9.153779e-07 -1.976958e-01 
  3.250000e-01  9.438951e-07 -2.160930e-01 
  3.260000e-01  9.718754e-07 -2.255665e-01 
  3.270000e-01  9.987164e-07 -2.260846e-01 
  3.280000e-01  1.023836e-06 -2.179735e-01 
  3.290000e-01  1.046687e-06 -2.018985e-01 
  3.300000e-01  1.066772e-06 -1.788315e-01 
  3.310000e-01  1.083655e-06 -1.500082e-01 
  3.320000e-01  1.096971e-06 -1.168755e-01 
  3.330000e-01  1.106440e-06 -8.103111e-02 
  3.340000e-01  1.111871e-06 -4.415905e-02 
  3.350000e-01  1.113168e-06 -7.961475e-03 
  3.360000e-01  1.110333e-06  2.590885e-02 
  3.370000e-01  1.103468e-06  5.591385e-02 
  3.380000e-01  1.092770e-06  8.069047e-02 
  3.390000e-01  1.078532e-06  9.910379e-02 
  3.400000e-01  1.061128e-06  1.102910e-01 
  3.410000e-01  1.041012e-06  1.136945e-01 
  3.420000e-01  1.018704e-06  1.090827e-01 
  3.430000e-01  9.947757e-07  9.655822e-02 
  3.440000e-01  9.698403e-07  7.655278e-02 
  3.450000e-01  9.445345e-07  4.980868e-02 
  3.460000e-01  9.195039e-07  1.734841e-02 
  3.470000e-01  8.953872e-07 -1.956715e-02 
  3.480000e-01  8.727997e-07 -5.949000e-02 
  3.490000e-01  8.523184e-07 -1.008438e-01 
  3.500000e-01  8.344671e-07 -1.419875e-01 
  3.510000e-01  8.197031e-07 -1.812824e-01 
  3.520000e-01  8.084060e-07 -2.171578e-01 
  3.530000e-01  8.008678e-07 -2.481751e-01 
  3.540000e-01  7.972852e-07 -2.730854e-01 
  3.550000e-01  7.977550e-07 -2.908805e-01 
  3.560000e-01  8.022711e-07 -3.008327e-01 
  3.570000e-01  8.107255e-07 -3.025244e-01 
  3.580000e-01  8.229102e-07 -2.958639e-01 
  3.590000e-01  8.385235e-07 -2.810883e-01 
  3.600000e-01  8.571776e-07 -2.587533e-01 
  3.610000e-01  8.784087e-07 -2.297097e-01 
  3.620000e-01  9.016894e-07 -1.950675e-01 
  3.630000e-01  9.264424e-07 -1.561507e-01 
  3.640000e-01  9.520557e-07 -1.144425e-01 
  3.650000e-01  9.778984e-07 -7.152531e-02 
  3.660000e-01  1.003337e-06 -2.901655e-02 
  3.670000e-01  1.027753e-06  1.149628e-02 
  3.680000e-01  1.050555e-06  4.851879e-02 
  3.690000e-01  1.071199e-06  8.070857e-02 
  3.700000e-01  1.089197e-06  1.069274e-01 
  3.710000e-01  1.104130e-06  1.262847e-01 
  3.720000e-01  1.115661e-06  1.381707e-01 
  3.730000e-01  1.123540e-06  1.422781e-01 
  3.740000e-01  1.127606e-06  1.386110e-01 
  3.750000e-01  1.127797e-06  1.274824e-01 
  3.760000e-01  1.124143e-06  1.094983e-01 
  3.770000e-01  1.116770e-06  8.553186e-02 
  3.780000e-01  1.105889e-06  5.668620e-02 
  3.790000e-01  1.091794e-06  2.424978e-02 
  3.800000e-01  1.074851e-06 -1.035525e-02 
  3.810000e-01  1.055488e-06 -4.562907e-02 
  3.820000e-01  1.034181e-06 -8.005228e-02 
  3.830000e-01  1.011445e-06 -1.121440e-01 
  3.840000e-01  9.878177e-07 -1.405175e-01 
  3.850000e-01  9.638453e-07 -1.639318e-01 
  3.860000e-01  9.400697e-07 -1.813367e-01 
  3.870000e-01  9.170148e-07 -1.919101e-01 
  3.880000e-01  8.951735e-07 -1.950864e-01 
  3.890000e-01  8.749963e-07 -1.905748e-01 
  3.900000e-01  8.568809e-07 -1.783669e-01 
  3.910000e-01  8.411635e-07 -1.587345e-01 
  3.920000e-01  8.281117e-07 -1.322160e-01 
  3.930000e-01  8.179198e-07 -9.959386e-02 
  3.940000e-01  8.107054e-07 -6.186325e-02 
  3.950000e-01  8.065085e-07 -2.019305e-02 
  3.960000e-01  8.052929e-07  2.411882e-02 
  3.970000e-01  8.069489e-07  6.969430e-02 
  3.980000e-01  8.112983e-07  1.151263e-01 
  3.990000e-01  8.181009e-07  1.590304e-01 
  4.000000e-01  8.270629e-07  2.000943e-01 
  4.010000e-01  8.378461e-07  2.371247e-01 
  4.020000e-01  8.500780e-07  2.690887e-01 
  4.030000e-01  8.633630e-07  2.951479e-01 
  4.040000e-01  8.772939e-07  3.146856e-01 
  4.050000e-01  8.914628e-07  3.273243e-01 
  4.060000e-01  9.054724e-07  3.329346e-01 
  4.070000e-01  9.189465e-07  3.316333e-01 
  4.080000e-01  9.315392e-07  3.237729e-01 
  4.090000e-01  9.429434e-07  3.099221e-01 
  4.100000e-01  9.528979e-07  2.908370e-01 
  4.110000e-01  9.611927e-07  2.674272e-01 
  4.120000e-01  9.676726e-07  2.407149e-01 
  4.130000e-01  9.722394e-07  2.117911e-01 
  4.140000e-01  9.748523e-07  1.817696e-01 
  4.150000e-01  9.755262e-07  1.517413e-01 
  4.160000e-01  9.743292e-07  1.227299e-01 
  4.170000e-01  9.713778e-07  9.565201e-02 
  4.180000e-01  9.668313e-07  7.128212e-02 
  4.190000e-01  9.608853e-07  5.022448e-02 
  4.200000e-01  9.537645e-07  3.289299e-02 
  4.210000e-01  9.457139e-07  1.949964e-02 
  4.220000e-01  9.369917e-07  1.005204e-02 
  4.230000e-01  9.278603e-07  4.359875e-03 
  4.240000e-01  9.185786e-07  2.050142e-03 
  4.250000e-01  9.093947e-07  2.590071e-03 
  4.260000e-01  9.005391e-07  5.316862e-03 
  4.270000e-01  8.922185e-07  9.472718e-03 
  4.280000e-01  8.846114e-07  1.424358e-02 
  4.290000e-01  8.778639e-07  1.879978e-02 
  4.300000e-01  8.720873e-07  2.233680e-02 
  4.310000e-01  8.673562e-07  2.411427e-02 
  4.320000e-01  8.637087e-07  2.349155e-02 
  4.330000e-01  8.611465e-07  1.995822e-02 
  4.340000e-01  8.596373e-07  1.315830e-02 
  4.350000e-01  8.591171e-07  2.907152e-03 
  4.360000e-01  8.594937e-07 -1.079971e-02 
  4.370000e-01  8.606510e-07 -2.778604e-02 
  4.380000e-01  8.624536e-07 -4.770264e-02 
  4.390000e-01  8.647516e-07 -7.004281e-02 
  4.400000e-01  8.673864e-07 -9.416502e-02 
  4.410000e-01  8.701949e-07 -1.193214e-01 
  4.420000e-01  8.730158e-07 -1.446910e-01 
  4.430000e-01  8.756933e-07 -1.694160e-01 
  4.440000e-01  8.780825e-07 -1.926396e-01 
  4.450000e-01  8.800526e-07 -2.135440e-01 
  4.460000e-01  8.814904e-07 -2.313855e-01 
  4.470000e-01  8.823033e-07 -2.455279e-01 
  4.480000e-01  8.824205e-07 -2.554694e-01 
  4.490000e-01  8.817947e-07 -2.608654e-01 
  4.500000e-01  8.804022e-07 -2.615427e-01 
  4.510000e-01  8.782423e-07 -2.575081e-01 
  4.520000e-01  8.753365e-07 -2.489477e-01 
  4.530000e-01  8.717265e-07 -2.362204e-01 
  4.540000e-01  8.674719e-07 -2.198426e-01 
  4.550000e-01  8.626474e-07 -2.004674e-01 
  4.560000e-01  8.573399e-07 -1.788577e-01 
  4.570000e-01  8.516445e-07 -1.558556e-01 
  4.580000e-01  8.456619e-07 -1.323475e-01 
  4.590000e-01  8.394942e-07 -1.092288e-01 
  4.600000e-01  8.332421e-07 -8.736758e-02 
  4.610000e-01  8.270017e-07 -6.756996e-02 
  4.620000e-01  8.208620e-07 -5.054805e-02 
  4.630000e-01  8.149025e-07 -3.689192e-02 
  4.640000e-01  8.091915e-07 -2.704668e-02 
  4.650000e-01  8.037853e-07 -2.129546e-02 
  4.660000e-01  7.987269e-07 -1.974913e-02 
  4.670000e-01  7.940468e-07 -2.234284e-02 
  4.680000e-01  7.897624e-07 -2.883970e-02 
  4.690000e-01  7.858796e-07 -3.884125e-02 
  4.700000e-01  7.823938e-07 -5.180427e-02 
  4.710000e-01  7.792915e-07 -6.706319e-02 
  4.720000e-01  7.765519e-07 -8.385718e-02 
  4.730000e-01  7.741491e-07 -1.013607e-01 
  4.740000e-01  7.720539e-07 -1.187166e-01 
  4.750000e-01  7.702356e-07 -1.350694e-01 
  4.760000e-01  7.686643e-07 -1.495993e-01 
  4.770000e-01  7.673120e-07 -1.615536e-01 
  4.780000e-01  7.661544e-07 -1.702752e-01 
  4.790000e-01  7.651720e-07 -1.752277e-01 
  4.800000e-01  7.643506e-07 -1.760148e-01 
  4.810000e-01  7.636825e-07 -1.723946e-01 
  4.820000e-01  7.631662e-07 -1.642871e-01 
  4.830000e-01  7.628065e-07 -1.517760e-01 
  4.840000e-01  7.626145e-07 -1.351041e-01 
  4.850000e-01  7.626065e-07 -1.146622e-01 
  4.860000e-01  7.628035e-07 -9.097258e-02 
  4.870000e-01  7.632303e-07 -6.466850e-02 
  4.880000e-01  7.639145e-07 -3.646867e-02 
  4.890000e-01  7.648849e-07 -7.149664e-03 
  4.900000e-01  7.661708e-07  2.248366e-02 
  4.910000e-01  7.678006e-07  5.162819e-02 
  4.920000e-01  7.698007e-07  7.951194e-02 
  4.930000e-01  7.721942e-07  1.054216e-01 
  4.940000e-01  7.750003e-07  1.287275e-01 
  4.950000e-01  7.782333e-07  1.489042e-01 
  4.960000e-01  7.819018e-07  1.655474e-01 
  4.970000e-01  7.860085e-07  1.783855e-01 
  4.980000e-01  7.905497e-07  1.872853e-01 
  4.990000e-01  7.955151e-07  1.922532e-01 
  5.000000e-01  8.008881e-07  1.934300e-01 
  5.010000e-01  8.066460e-07  1.910817e-01 
  5.020000e-01  8.127604e-07  1.855845e-01 
  5.030000e-01  8.191977e-07  1.774067e-01 
  5.040000e-01  8.259199e-07  1.670878e-01 
  5.050000e-01  8.328853e-07  1.552146e-01 
  5.060000e-01  8.400497e-07  1.423965e-01 
  5.070000e-01  8.473666e-07  1.292410e-01 
  5.080000e-01  8.547887e-07  1.163296e-01 
  5.090000e-01  8.622682e-07  1.041954e-01 
  5.100000e-01  8.697579e-07  9.330406e-02 
  5.110000e-01  8.772116e-07  8.403693e-02 
  5.120000e-01  8.845848e-07  7.667917e-02 
  5.130000e-01  8.918348e-07  7.141159e-02 
  5.140000e-01  8.989210e-07  6.830712e-02 
  5.150000e-01  9.058051e-07  6.733185e-02 
  5.160000e-01  9.124511e-07  6.835040e-02 
  5.170000e-01  9.188251e-07  7.113533e-02 
  5.180000e-01  9.248951e-07  7.538002e-02 
  5.190000e-01  9.306308e-07  8.071456e-02 
  5.200000e-01  9.360033e-07  8.672369e-02 
  5.210000e-01  9.409851e-07  9.296617e-02 
  5.220000e-01  9.455498e-07  9.899464e-02 
  5.230000e-01  9.496721e-07  1.043752e-01 
  5.240000e-01  9.533278e-07  1.087059e-01 
  5.250000e-01  9.564940e-07  1.116333e-01 
  5.260000e-01  9.591495e-07  1.128666e-01 
  5.270000e-01  9.612749e-07  1.121888e-01 
