-1.20701 471.243
0.792988 472.926
2.79299 487.821
4.79299 489.08
6.79299 489.526
8.79299 497.99
10.793 496.424
12.793 494.625
14.793 498.362
16.793 499.076
18.793 506.057
20.793 509.58
22.793 509.881
24.793 523.371
