27.1547 135.774 27.1547 2.68232
27.1547 271.547 27.1547 11.2712
27.1547 407.321 27.1547 0
27.1547 543.095 27.1547 -37.9782
81.4642 135.774 81.4642 0
81.4642 271.547 81.4642 0
81.4642 407.321 81.4642 0
81.4642 543.095 81.4642 0
135.774 135.774 135.774 0.419362
135.774 271.547 135.774 1.70318
135.774 407.321 135.774 0
135.774 543.095 135.774 -0.59011
